Order	,	Name	,	Latitude	,	Longitude	,	Date	,	Time
1770	,	User 4	,	39.930959	,	116.345001	,	2008-11-10	,	11:31:34
1771	,	User 4	,	39.930962	,	116.344981	,	2008-11-10	,	11:31:39
1772	,	User 4	,	39.930902	,	116.345011	,	2008-11-10	,	11:31:44
1773	,	User 4	,	39.930947	,	116.345038	,	2008-11-10	,	11:31:49
1774	,	User 4	,	39.931001	,	116.345039	,	2008-11-10	,	11:31:54
1775	,	User 4	,	39.931095	,	116.345019	,	2008-11-10	,	11:31:59
1776	,	User 4	,	39.931082	,	116.34498	,	2008-11-10	,	11:32:04
1777	,	User 4	,	39.931049	,	116.344908	,	2008-11-10	,	11:32:09
1778	,	User 4	,	39.931067	,	116.344829	,	2008-11-10	,	11:32:14
1779	,	User 4	,	39.931032	,	116.344756	,	2008-11-10	,	11:32:19
1780	,	User 4	,	39.930965	,	116.344696	,	2008-11-10	,	11:32:24
1781	,	User 4	,	39.930946	,	116.344623	,	2008-11-10	,	11:32:29
1782	,	User 4	,	39.930927	,	116.344549	,	2008-11-10	,	11:32:34
1783	,	User 4	,	39.930912	,	116.344485	,	2008-11-10	,	11:32:39
1784	,	User 4	,	39.930957	,	116.344373	,	2008-11-10	,	11:32:44
1785	,	User 4	,	39.930995	,	116.344314	,	2008-11-10	,	11:32:49
1786	,	User 4	,	39.931048	,	116.344208	,	2008-11-10	,	11:32:54
1787	,	User 4	,	39.931143	,	116.344101	,	2008-11-10	,	11:32:59
1788	,	User 4	,	39.931238	,	116.344022	,	2008-11-10	,	11:33:04
1789	,	User 4	,	39.931275	,	116.343971	,	2008-11-10	,	11:33:09
1790	,	User 4	,	39.931267	,	116.343906	,	2008-11-10	,	11:33:14
1791	,	User 4	,	39.931258	,	116.343832	,	2008-11-10	,	11:33:19
1792	,	User 4	,	39.931228	,	116.343776	,	2008-11-10	,	11:33:24
1793	,	User 4	,	39.93121	,	116.343704	,	2008-11-10	,	11:33:29
1794	,	User 4	,	39.931224	,	116.343585	,	2008-11-10	,	11:33:34
1795	,	User 4	,	39.931263	,	116.343504	,	2008-11-10	,	11:33:39
1796	,	User 4	,	39.931272	,	116.343404	,	2008-11-10	,	11:33:44
1797	,	User 4	,	39.931276	,	116.343279	,	2008-11-10	,	11:33:49
1798	,	User 4	,	39.931278	,	116.343219	,	2008-11-10	,	11:33:54
1799	,	User 4	,	39.931237	,	116.343143	,	2008-11-10	,	11:33:59
1800	,	User 4	,	39.931197	,	116.343162	,	2008-11-10	,	11:34:04
1801	,	User 4	,	39.931218	,	116.343129	,	2008-11-10	,	11:34:09
1802	,	User 4	,	39.931226	,	116.343085	,	2008-11-10	,	11:34:14
1803	,	User 4	,	39.931245	,	116.343025	,	2008-11-10	,	11:34:19
1804	,	User 4	,	39.931311	,	116.342938	,	2008-11-10	,	11:34:24
1805	,	User 4	,	39.931299	,	116.342871	,	2008-11-10	,	11:34:29
1806	,	User 4	,	39.931283	,	116.342812	,	2008-11-10	,	11:34:34
1807	,	User 4	,	39.931288	,	116.342808	,	2008-11-10	,	11:34:39
1808	,	User 4	,	39.931288	,	116.342808	,	2008-11-10	,	11:34:42
1809	,	User 4	,	39.931288	,	116.342813	,	2008-11-10	,	11:34:44
1810	,	User 4	,	39.931285	,	116.342752	,	2008-11-10	,	11:34:49
1811	,	User 4	,	39.931238	,	116.34272	,	2008-11-10	,	11:34:54
1812	,	User 4	,	39.931201	,	116.34267	,	2008-11-10	,	11:34:59
1813	,	User 4	,	39.931205	,	116.342593	,	2008-11-10	,	11:35:04
1814	,	User 4	,	39.931212	,	116.342539	,	2008-11-10	,	11:35:09
1815	,	User 4	,	39.931308	,	116.342421	,	2008-11-10	,	11:35:14
1816	,	User 4	,	39.931332	,	116.34234	,	2008-11-10	,	11:35:19
1817	,	User 4	,	39.931339	,	116.34231	,	2008-11-10	,	11:35:24
1818	,	User 4	,	39.931376	,	116.342264	,	2008-11-10	,	11:35:29
1819	,	User 4	,	39.931379	,	116.342223	,	2008-11-10	,	11:35:34
1820	,	User 4	,	39.93137	,	116.342168	,	2008-11-10	,	11:35:39
1821	,	User 4	,	39.931328	,	116.342108	,	2008-11-10	,	11:35:44
1822	,	User 4	,	39.931292	,	116.342086	,	2008-11-10	,	11:35:49
1823	,	User 4	,	39.931292	,	116.342078	,	2008-11-10	,	11:35:54
1824	,	User 4	,	39.93129	,	116.342083	,	2008-11-10	,	11:35:59
1825	,	User 4	,	39.93129	,	116.342083	,	2008-11-10	,	11:36:02
1826	,	User 4	,	39.931289	,	116.342085	,	2008-11-10	,	11:36:04
1827	,	User 4	,	39.931294	,	116.342065	,	2008-11-10	,	11:36:09
1828	,	User 4	,	39.931255	,	116.342027	,	2008-11-10	,	11:36:14
1829	,	User 4	,	39.931245	,	116.341983	,	2008-11-10	,	11:36:19
1830	,	User 4	,	39.931245	,	116.341935	,	2008-11-10	,	11:36:24
1831	,	User 4	,	39.931289	,	116.341866	,	2008-11-10	,	11:36:29
1832	,	User 4	,	39.931302	,	116.341803	,	2008-11-10	,	11:36:34
1833	,	User 4	,	39.931376	,	116.341921	,	2008-11-10	,	11:36:39
1834	,	User 4	,	39.931385	,	116.341938	,	2008-11-10	,	11:36:44
1835	,	User 4	,	39.931389	,	116.341927	,	2008-11-10	,	11:36:49
1836	,	User 4	,	39.931393	,	116.341908	,	2008-11-10	,	11:36:54
1837	,	User 4	,	39.931425	,	116.341853	,	2008-11-10	,	11:36:59
1838	,	User 4	,	39.93141	,	116.341881	,	2008-11-10	,	11:37:04
1839	,	User 4	,	39.931388	,	116.341922	,	2008-11-10	,	11:37:09
1840	,	User 4	,	39.93144	,	116.341908	,	2008-11-10	,	11:37:14
1841	,	User 4	,	39.931447	,	116.341884	,	2008-11-10	,	11:37:19
1842	,	User 4	,	39.931458	,	116.341905	,	2008-11-10	,	11:37:24
1843	,	User 4	,	39.931487	,	116.341895	,	2008-11-10	,	11:37:29
1844	,	User 4	,	39.931488	,	116.341887	,	2008-11-10	,	11:37:34
1845	,	User 4	,	39.931488	,	116.341887	,	2008-11-10	,	11:37:37
1846	,	User 4	,	39.931487	,	116.341894	,	2008-11-10	,	11:37:39
1847	,	User 4	,	39.931482	,	116.341907	,	2008-11-10	,	11:37:44
1848	,	User 4	,	39.931482	,	116.341907	,	2008-11-10	,	11:37:47
1849	,	User 4	,	39.931479	,	116.34191	,	2008-11-10	,	11:37:49
1850	,	User 4	,	39.93146	,	116.341777	,	2008-11-10	,	11:37:54
1851	,	User 4	,	39.931469	,	116.341719	,	2008-11-10	,	11:37:59
1852	,	User 4	,	39.931439	,	116.341662	,	2008-11-10	,	11:38:04
1853	,	User 4	,	39.931413	,	116.341618	,	2008-11-10	,	11:38:09
1854	,	User 4	,	39.931431	,	116.341566	,	2008-11-10	,	11:38:14
1855	,	User 4	,	39.931421	,	116.341508	,	2008-11-10	,	11:38:19
1856	,	User 4	,	39.931356	,	116.341455	,	2008-11-10	,	11:38:24
1857	,	User 4	,	39.931313	,	116.341398	,	2008-11-10	,	11:38:29
1858	,	User 4	,	39.931277	,	116.341349	,	2008-11-10	,	11:38:34
1859	,	User 4	,	39.931277	,	116.341349	,	2008-11-10	,	11:38:37
1860	,	User 4	,	39.931279	,	116.341352	,	2008-11-10	,	11:38:39
1861	,	User 4	,	39.931229	,	116.34134	,	2008-11-10	,	11:38:44
1862	,	User 4	,	39.931155	,	116.341327	,	2008-11-10	,	11:38:49
1863	,	User 4	,	39.93115	,	116.341326	,	2008-11-10	,	11:38:54
1864	,	User 4	,	39.93115	,	116.341325	,	2008-11-10	,	11:38:59
1865	,	User 4	,	39.931148	,	116.341328	,	2008-11-10	,	11:39:04
1866	,	User 4	,	39.931147	,	116.341327	,	2008-11-10	,	11:39:09
1867	,	User 4	,	39.931147	,	116.341327	,	2008-11-10	,	11:39:12
1868	,	User 4	,	39.931147	,	116.341328	,	2008-11-10	,	11:39:14
1869	,	User 4	,	39.931134	,	116.341333	,	2008-11-10	,	11:39:19
1870	,	User 4	,	39.931112	,	116.341339	,	2008-11-10	,	11:39:24
1871	,	User 4	,	39.931112	,	116.341339	,	2008-11-10	,	11:39:27
1872	,	User 4	,	39.93111	,	116.341337	,	2008-11-10	,	11:39:29
1873	,	User 4	,	39.931053	,	116.341321	,	2008-11-10	,	11:39:34
1874	,	User 4	,	39.931029	,	116.341285	,	2008-11-10	,	11:39:39
1875	,	User 4	,	39.931045	,	116.341246	,	2008-11-10	,	11:39:44
1876	,	User 4	,	39.931037	,	116.341194	,	2008-11-10	,	11:39:49
1877	,	User 4	,	39.931042	,	116.341156	,	2008-11-10	,	11:39:54
1878	,	User 4	,	39.931037	,	116.341095	,	2008-11-10	,	11:39:59
1879	,	User 4	,	39.931044	,	116.341022	,	2008-11-10	,	11:40:04
1880	,	User 4	,	39.931063	,	116.340929	,	2008-11-10	,	11:40:09
1881	,	User 4	,	39.931064	,	116.340836	,	2008-11-10	,	11:40:14
1882	,	User 4	,	39.931029	,	116.340726	,	2008-11-10	,	11:40:19
1883	,	User 4	,	39.931028	,	116.340663	,	2008-11-10	,	11:40:24
1884	,	User 4	,	39.931015	,	116.340558	,	2008-11-10	,	11:40:29
1885	,	User 4	,	39.931002	,	116.340421	,	2008-11-10	,	11:40:34
1886	,	User 4	,	39.931005	,	116.340334	,	2008-11-10	,	11:40:39
1887	,	User 4	,	39.930991	,	116.340254	,	2008-11-10	,	11:40:44
1888	,	User 4	,	39.930977	,	116.34017	,	2008-11-10	,	11:40:49
1889	,	User 4	,	39.93097	,	116.340055	,	2008-11-10	,	11:40:54
1890	,	User 4	,	39.930957	,	116.339942	,	2008-11-10	,	11:40:59
1891	,	User 4	,	39.930888	,	116.339819	,	2008-11-10	,	11:41:04
1892	,	User 4	,	39.930888	,	116.339726	,	2008-11-10	,	11:41:09
1893	,	User 4	,	39.930939	,	116.339639	,	2008-11-10	,	11:41:14
1894	,	User 4	,	39.930948	,	116.339572	,	2008-11-10	,	11:41:19
1895	,	User 4	,	39.930943	,	116.339487	,	2008-11-10	,	11:41:24
1896	,	User 4	,	39.930943	,	116.339401	,	2008-11-10	,	11:41:29
1897	,	User 4	,	39.930935	,	116.339311	,	2008-11-10	,	11:41:34
1898	,	User 4	,	39.930935	,	116.339231	,	2008-11-10	,	11:41:39
1899	,	User 4	,	39.930935	,	116.33914	,	2008-11-10	,	11:41:44
1900	,	User 4	,	39.930943	,	116.339055	,	2008-11-10	,	11:41:49
1901	,	User 4	,	39.930952	,	116.339056	,	2008-11-10	,	11:41:54
1902	,	User 4	,	39.930949	,	116.338997	,	2008-11-10	,	11:41:59
1903	,	User 4	,	39.930936	,	116.338936	,	2008-11-10	,	11:42:04
1904	,	User 4	,	39.930952	,	116.338864	,	2008-11-10	,	11:42:09
1905	,	User 4	,	39.930965	,	116.33879	,	2008-11-10	,	11:42:14
1906	,	User 4	,	39.93096	,	116.338736	,	2008-11-10	,	11:42:19
1907	,	User 4	,	39.930944	,	116.338669	,	2008-11-10	,	11:42:24
1908	,	User 4	,	39.93093	,	116.338585	,	2008-11-10	,	11:42:29
1909	,	User 4	,	39.930875	,	116.33849	,	2008-11-10	,	11:42:34
1910	,	User 4	,	39.930865	,	116.338394	,	2008-11-10	,	11:42:39
1911	,	User 4	,	39.930879	,	116.338331	,	2008-11-10	,	11:42:44
1912	,	User 4	,	39.930834	,	116.338252	,	2008-11-10	,	11:42:49
1913	,	User 4	,	39.93085	,	116.338213	,	2008-11-10	,	11:42:54
1914	,	User 4	,	39.930821	,	116.338198	,	2008-11-10	,	11:42:59
1915	,	User 4	,	39.930737	,	116.338182	,	2008-11-10	,	11:43:04
1916	,	User 4	,	39.930661	,	116.338199	,	2008-11-10	,	11:43:09
1917	,	User 4	,	39.930619	,	116.338211	,	2008-11-10	,	11:43:14
1918	,	User 4	,	39.930615	,	116.338216	,	2008-11-10	,	11:43:19
1919	,	User 4	,	39.930615	,	116.338216	,	2008-11-10	,	11:43:22
1920	,	User 4	,	39.930616	,	116.338211	,	2008-11-10	,	11:43:24
1921	,	User 4	,	39.930617	,	116.3382	,	2008-11-10	,	11:43:29
1922	,	User 4	,	39.930617	,	116.338199	,	2008-11-10	,	11:43:34
1923	,	User 4	,	39.930617	,	116.338199	,	2008-11-10	,	11:43:37
1924	,	User 4	,	39.930617	,	116.338199	,	2008-11-10	,	11:43:39
1925	,	User 4	,	39.930616	,	116.33821	,	2008-11-10	,	11:43:44
1926	,	User 4	,	39.930617	,	116.338223	,	2008-11-10	,	11:43:49
1927	,	User 4	,	39.93062	,	116.338228	,	2008-11-10	,	11:43:54
1928	,	User 4	,	39.93062	,	116.338228	,	2008-11-10	,	11:43:57
1929	,	User 4	,	39.930623	,	116.338221	,	2008-11-10	,	11:43:59
1930	,	User 4	,	39.930605	,	116.338156	,	2008-11-10	,	11:44:04
1931	,	User 4	,	39.930606	,	116.338118	,	2008-11-10	,	11:44:09
1932	,	User 4	,	39.930606	,	116.338118	,	2008-11-10	,	11:44:12
1933	,	User 4	,	39.930602	,	116.338111	,	2008-11-10	,	11:44:14
1934	,	User 4	,	39.9306	,	116.338102	,	2008-11-10	,	11:44:19
1935	,	User 4	,	39.930597	,	116.338089	,	2008-11-10	,	11:44:24
1936	,	User 4	,	39.930594	,	116.33808	,	2008-11-10	,	11:44:29
1937	,	User 4	,	39.930592	,	116.338074	,	2008-11-10	,	11:44:34
1938	,	User 4	,	39.93059	,	116.338072	,	2008-11-10	,	11:44:39
1939	,	User 4	,	39.930589	,	116.338074	,	2008-11-10	,	11:44:44
1940	,	User 4	,	39.930589	,	116.338074	,	2008-11-10	,	11:44:47
1941	,	User 4	,	39.930585	,	116.338068	,	2008-11-10	,	11:44:49
1942	,	User 4	,	39.930583	,	116.338059	,	2008-11-10	,	11:44:54
1943	,	User 4	,	39.930583	,	116.338059	,	2008-11-10	,	11:44:57
1944	,	User 4	,	39.930583	,	116.338059	,	2008-11-10	,	11:44:59
1945	,	User 4	,	39.930577	,	116.33805	,	2008-11-10	,	11:45:04
1946	,	User 4	,	39.93057	,	116.338038	,	2008-11-10	,	11:45:09
1947	,	User 4	,	39.930564	,	116.338028	,	2008-11-10	,	11:45:14
1948	,	User 4	,	39.930559	,	116.338015	,	2008-11-10	,	11:45:19
1949	,	User 4	,	39.930552	,	116.338	,	2008-11-10	,	11:45:24
1950	,	User 4	,	39.930529	,	116.337984	,	2008-11-10	,	11:45:29
1951	,	User 4	,	39.930521	,	116.337975	,	2008-11-10	,	11:45:34
1952	,	User 4	,	39.930517	,	116.337972	,	2008-11-10	,	11:45:39
1953	,	User 4	,	39.930518	,	116.337971	,	2008-11-10	,	11:45:44
1954	,	User 4	,	39.93052	,	116.337971	,	2008-11-10	,	11:45:49
1955	,	User 4	,	39.93052	,	116.337971	,	2008-11-10	,	11:45:52
1956	,	User 4	,	39.93052	,	116.337971	,	2008-11-10	,	11:45:54
1957	,	User 4	,	39.930522	,	116.337982	,	2008-11-10	,	11:45:59
1958	,	User 4	,	39.930546	,	116.338066	,	2008-11-10	,	11:46:04
1959	,	User 4	,	39.930556	,	116.33812	,	2008-11-10	,	11:46:09
1960	,	User 4	,	39.930579	,	116.338113	,	2008-11-10	,	11:46:14
1961	,	User 4	,	39.930643	,	116.338167	,	2008-11-10	,	11:46:19
1962	,	User 4	,	39.930659	,	116.338171	,	2008-11-10	,	11:46:24
1963	,	User 4	,	39.930679	,	116.338193	,	2008-11-10	,	11:46:29
1964	,	User 4	,	39.930684	,	116.33827	,	2008-11-10	,	11:46:34
1965	,	User 4	,	39.930703	,	116.338332	,	2008-11-10	,	11:46:39
1966	,	User 4	,	39.930694	,	116.338337	,	2008-11-10	,	11:46:44
1967	,	User 4	,	39.930687	,	116.33832	,	2008-11-10	,	11:46:49
1968	,	User 4	,	39.930683	,	116.338321	,	2008-11-10	,	11:46:54
1969	,	User 4	,	39.930679	,	116.338316	,	2008-11-10	,	11:46:59
1970	,	User 4	,	39.930679	,	116.338316	,	2008-11-10	,	11:47:02
1971	,	User 4	,	39.930679	,	116.338322	,	2008-11-10	,	11:47:04
1972	,	User 4	,	39.930685	,	116.338363	,	2008-11-10	,	11:47:09
1973	,	User 4	,	39.930654	,	116.338368	,	2008-11-10	,	11:47:14
1974	,	User 4	,	39.930652	,	116.338401	,	2008-11-10	,	11:47:19
1975	,	User 4	,	39.930676	,	116.338441	,	2008-11-10	,	11:47:24
1976	,	User 4	,	39.930451	,	116.338256	,	2008-11-10	,	11:50:34
1977	,	User 4	,	39.930402	,	116.338257	,	2008-11-10	,	11:50:39
1978	,	User 4	,	39.930345	,	116.338248	,	2008-11-10	,	11:50:44
1979	,	User 4	,	39.930289	,	116.338291	,	2008-11-10	,	11:50:49
1980	,	User 4	,	39.930224	,	116.338282	,	2008-11-10	,	11:50:54
1981	,	User 4	,	39.930162	,	116.338289	,	2008-11-10	,	11:50:59
1982	,	User 4	,	39.930117	,	116.338297	,	2008-11-10	,	11:51:04
1983	,	User 4	,	39.930067	,	116.3383	,	2008-11-10	,	11:51:09
1984	,	User 4	,	39.930001	,	116.338305	,	2008-11-10	,	11:51:14
1985	,	User 4	,	39.929924	,	116.338252	,	2008-11-10	,	11:51:19
1986	,	User 4	,	39.929811	,	116.338128	,	2008-11-10	,	11:51:24
1987	,	User 4	,	39.929741	,	116.338079	,	2008-11-10	,	11:51:29
1988	,	User 4	,	39.929685	,	116.338079	,	2008-11-10	,	11:51:34
1989	,	User 4	,	39.929613	,	116.338093	,	2008-11-10	,	11:51:39
1990	,	User 4	,	39.929561	,	116.338111	,	2008-11-10	,	11:51:44
1991	,	User 4	,	39.929496	,	116.338123	,	2008-11-10	,	11:51:49
1992	,	User 4	,	39.929432	,	116.338071	,	2008-11-10	,	11:51:54
1993	,	User 4	,	39.929348	,	116.338051	,	2008-11-10	,	11:51:59
1994	,	User 4	,	39.929274	,	116.338052	,	2008-11-10	,	11:52:04
1995	,	User 4	,	39.929202	,	116.338042	,	2008-11-10	,	11:52:09
1996	,	User 4	,	39.929132	,	116.338001	,	2008-11-10	,	11:52:14
1997	,	User 4	,	39.929069	,	116.337998	,	2008-11-10	,	11:52:19
1998	,	User 4	,	39.928988	,	116.337978	,	2008-11-10	,	11:52:24
1999	,	User 4	,	39.928925	,	116.337984	,	2008-11-10	,	11:52:29
2000	,	User 4	,	39.928851	,	116.337955	,	2008-11-10	,	11:52:34
2001	,	User 4	,	39.928787	,	116.337959	,	2008-11-10	,	11:52:39
2002	,	User 4	,	39.928725	,	116.337978	,	2008-11-10	,	11:52:44
2003	,	User 4	,	39.928686	,	116.337933	,	2008-11-10	,	11:52:49
2004	,	User 4	,	39.928634	,	116.337933	,	2008-11-10	,	11:52:54
2005	,	User 4	,	39.92856	,	116.337901	,	2008-11-10	,	11:52:59
2006	,	User 4	,	39.928502	,	116.337924	,	2008-11-10	,	11:53:04
2007	,	User 4	,	39.928402	,	116.337931	,	2008-11-10	,	11:53:09
2008	,	User 4	,	39.928327	,	116.337961	,	2008-11-10	,	11:53:14
2009	,	User 4	,	39.92826	,	116.337945	,	2008-11-10	,	11:53:19
2010	,	User 4	,	39.928203	,	116.337939	,	2008-11-10	,	11:53:24
2011	,	User 4	,	39.928138	,	116.337954	,	2008-11-10	,	11:53:29
2012	,	User 4	,	39.928071	,	116.337945	,	2008-11-10	,	11:53:34
2013	,	User 4	,	39.927999	,	116.337926	,	2008-11-10	,	11:53:39
2014	,	User 4	,	39.927932	,	116.337929	,	2008-11-10	,	11:53:44
2015	,	User 4	,	39.927906	,	116.337925	,	2008-11-10	,	11:53:49
2016	,	User 4	,	39.92786	,	116.33792	,	2008-11-10	,	11:53:54
2017	,	User 4	,	39.927798	,	116.337925	,	2008-11-10	,	11:53:59
2018	,	User 4	,	39.927719	,	116.337913	,	2008-11-10	,	11:54:04
2019	,	User 4	,	39.927641	,	116.337902	,	2008-11-10	,	11:54:09
2020	,	User 4	,	39.927533	,	116.337808	,	2008-11-10	,	11:54:14
2021	,	User 4	,	39.927442	,	116.337767	,	2008-11-10	,	11:54:19
2022	,	User 4	,	39.927346	,	116.337762	,	2008-11-10	,	11:54:24
2023	,	User 4	,	39.92724	,	116.337755	,	2008-11-10	,	11:54:29
2024	,	User 4	,	39.927163	,	116.337724	,	2008-11-10	,	11:54:34
2025	,	User 4	,	39.927078	,	116.337668	,	2008-11-10	,	11:54:39
2026	,	User 4	,	39.927	,	116.337624	,	2008-11-10	,	11:54:44
2027	,	User 4	,	39.92698	,	116.337607	,	2008-11-10	,	11:54:49
2028	,	User 4	,	39.926932	,	116.337615	,	2008-11-10	,	11:54:54
2029	,	User 4	,	39.926874	,	116.337665	,	2008-11-10	,	11:54:59
2030	,	User 4	,	39.9268	,	116.337676	,	2008-11-10	,	11:55:04
2031	,	User 4	,	39.926727	,	116.337702	,	2008-11-10	,	11:55:09
2032	,	User 4	,	39.926664	,	116.337666	,	2008-11-10	,	11:55:14
2033	,	User 4	,	39.926677	,	116.33781	,	2008-11-10	,	11:55:19
2034	,	User 4	,	39.926694	,	116.337875	,	2008-11-10	,	11:55:24
2035	,	User 4	,	39.926679	,	116.33788	,	2008-11-10	,	11:55:29
2036	,	User 4	,	39.926675	,	116.337844	,	2008-11-10	,	11:55:34
2037	,	User 4	,	39.926674	,	116.337818	,	2008-11-10	,	11:55:39
2038	,	User 4	,	39.926671	,	116.337804	,	2008-11-10	,	11:55:44
2039	,	User 4	,	39.92667	,	116.33778	,	2008-11-10	,	11:55:49
2040	,	User 4	,	39.92667	,	116.33778	,	2008-11-10	,	11:55:52
2041	,	User 4	,	39.92667	,	116.337788	,	2008-11-10	,	11:55:54
2042	,	User 4	,	39.926674	,	116.337777	,	2008-11-10	,	11:55:59
2043	,	User 4	,	39.926674	,	116.337776	,	2008-11-10	,	11:56:04
2044	,	User 4	,	39.926674	,	116.337776	,	2008-11-10	,	11:56:07
2045	,	User 4	,	39.926674	,	116.33777	,	2008-11-10	,	11:56:09
2046	,	User 4	,	39.926671	,	116.337729	,	2008-11-10	,	11:56:14
2047	,	User 4	,	39.92668	,	116.337692	,	2008-11-10	,	11:56:19
2048	,	User 4	,	39.92667	,	116.337617	,	2008-11-10	,	11:56:24
2049	,	User 4	,	39.926667	,	116.337592	,	2008-11-10	,	11:56:29
2050	,	User 4	,	39.926676	,	116.337558	,	2008-11-10	,	11:56:34
2051	,	User 4	,	39.926675	,	116.337524	,	2008-11-10	,	11:56:39
2052	,	User 4	,	39.926655	,	116.337471	,	2008-11-10	,	11:56:44
2053	,	User 4	,	39.926638	,	116.337402	,	2008-11-10	,	11:56:49
2054	,	User 4	,	39.926633	,	116.337348	,	2008-11-10	,	11:56:54
2055	,	User 4	,	39.926605	,	116.337207	,	2008-11-10	,	11:56:59
2056	,	User 4	,	39.926587	,	116.337238	,	2008-11-10	,	11:57:04
2057	,	User 4	,	39.926587	,	116.337238	,	2008-11-10	,	11:57:07
2058	,	User 4	,	39.926592	,	116.337245	,	2008-11-10	,	11:57:09
2059	,	User 4	,	39.926606	,	116.337241	,	2008-11-10	,	11:57:14
2060	,	User 4	,	39.926657	,	116.337215	,	2008-11-10	,	11:57:19
2061	,	User 4	,	39.926665	,	116.337155	,	2008-11-10	,	11:57:24
2062	,	User 4	,	39.926694	,	116.337077	,	2008-11-10	,	11:57:29
2063	,	User 4	,	39.926687	,	116.337016	,	2008-11-10	,	11:57:34
2064	,	User 4	,	39.926675	,	116.336957	,	2008-11-10	,	11:57:39
2065	,	User 4	,	39.926684	,	116.336892	,	2008-11-10	,	11:57:44
2066	,	User 4	,	39.926679	,	116.336832	,	2008-11-10	,	11:57:49
2067	,	User 4	,	39.926767	,	116.336742	,	2008-11-10	,	11:57:54
2068	,	User 4	,	39.926748	,	116.336714	,	2008-11-10	,	11:57:59
2069	,	User 4	,	39.926706	,	116.336711	,	2008-11-10	,	11:58:04
2070	,	User 4	,	39.92666	,	116.336717	,	2008-11-10	,	11:58:09
2071	,	User 4	,	39.926588	,	116.336737	,	2008-11-10	,	11:58:14
2072	,	User 4	,	39.926524	,	116.336756	,	2008-11-10	,	11:58:19
2073	,	User 4	,	39.926514	,	116.336782	,	2008-11-10	,	11:58:24
2074	,	User 4	,	39.926522	,	116.336806	,	2008-11-10	,	11:58:29
2075	,	User 4	,	39.926541	,	116.336846	,	2008-11-10	,	11:58:34
2076	,	User 4	,	39.926558	,	116.33692	,	2008-11-10	,	11:58:39
2077	,	User 4	,	39.926528	,	116.337017	,	2008-11-10	,	11:58:44
2078	,	User 4	,	39.926446	,	116.337083	,	2008-11-10	,	11:58:49
2079	,	User 4	,	39.926426	,	116.337153	,	2008-11-10	,	11:58:54
2080	,	User 4	,	39.926443	,	116.337183	,	2008-11-10	,	11:58:59
2081	,	User 4	,	39.926494	,	116.337175	,	2008-11-10	,	11:59:04
2082	,	User 4	,	39.926544	,	116.337144	,	2008-11-10	,	11:59:09
2083	,	User 4	,	39.925549	,	116.33441	,	2008-11-10	,	12:01:39
2084	,	User 4	,	39.92582	,	116.334733	,	2008-11-10	,	12:01:44
2085	,	User 4	,	39.925872	,	116.334932	,	2008-11-10	,	12:01:49
2086	,	User 4	,	39.92595	,	116.335092	,	2008-11-10	,	12:01:54
2087	,	User 4	,	39.926017	,	116.335553	,	2008-11-10	,	12:01:59
2088	,	User 4	,	39.926002	,	116.335507	,	2008-11-10	,	12:02:04
2089	,	User 4	,	39.926061	,	116.33553	,	2008-11-10	,	12:02:09
2090	,	User 4	,	39.926115	,	116.335487	,	2008-11-10	,	12:02:14
2091	,	User 4	,	39.926135	,	116.335383	,	2008-11-10	,	12:02:19
2092	,	User 4	,	39.926145	,	116.335295	,	2008-11-10	,	12:02:24
2093	,	User 4	,	39.926139	,	116.33515	,	2008-11-10	,	12:02:29
2094	,	User 4	,	39.92619	,	116.335019	,	2008-11-10	,	12:02:34
2095	,	User 4	,	39.926298	,	116.334891	,	2008-11-10	,	12:02:39
2096	,	User 4	,	39.92644	,	116.334724	,	2008-11-10	,	12:02:44
2097	,	User 4	,	39.926599	,	116.334575	,	2008-11-10	,	12:02:49
2098	,	User 4	,	39.926757	,	116.334478	,	2008-11-10	,	12:02:54
2099	,	User 4	,	39.926919	,	116.33446	,	2008-11-10	,	12:02:59
2100	,	User 4	,	39.927081	,	116.334324	,	2008-11-10	,	12:03:04
2101	,	User 4	,	39.927259	,	116.334099	,	2008-11-10	,	12:03:09
2102	,	User 4	,	39.927303	,	116.333765	,	2008-11-10	,	12:03:14
2103	,	User 4	,	39.927183	,	116.333201	,	2008-11-10	,	12:03:19
2104	,	User 4	,	39.927062	,	116.332474	,	2008-11-10	,	12:03:24
2105	,	User 4	,	39.926899	,	116.331864	,	2008-11-10	,	12:03:29
2106	,	User 4	,	39.926794	,	116.331494	,	2008-11-10	,	12:03:34
2107	,	User 4	,	39.926715	,	116.331249	,	2008-11-10	,	12:03:39
2108	,	User 4	,	39.926531	,	116.331016	,	2008-11-10	,	12:03:44
2109	,	User 4	,	39.9262	,	116.331891	,	2008-11-10	,	12:03:49
2110	,	User 4	,	39.926192	,	116.334058	,	2008-11-10	,	12:03:54
2111	,	User 4	,	39.926206	,	116.334681	,	2008-11-10	,	12:03:59
2112	,	User 4	,	39.926174	,	116.335468	,	2008-11-10	,	12:04:04
2113	,	User 4	,	39.926179	,	116.335444	,	2008-11-10	,	12:04:09
2114	,	User 4	,	39.92616	,	116.335425	,	2008-11-10	,	12:04:14
2115	,	User 4	,	39.926159	,	116.335465	,	2008-11-10	,	12:04:19
2116	,	User 4	,	39.926153	,	116.33563	,	2008-11-10	,	12:04:24
2117	,	User 4	,	39.926112	,	116.33575	,	2008-11-10	,	12:04:29
2118	,	User 4	,	39.926081	,	116.335778	,	2008-11-10	,	12:04:34
